train_loss_step,lr,epoch,step,val_loss,val_dice,train_loss_epoch
0.544845700263977,0.0029294926207512617,0,49,,,
0.49420642852783203,0.0027191347908228636,0,99,,,
0.4934117794036865,0.0023894887417554855,0,149,,,
0.49683308601379395,0.0019728222396224737,0,199,,,
0.4534733295440674,0.0015099216252565384,0,249,,,
0.4355727434158325,0.0010460986522957683,0,299,,,
0.3832070231437683,0.0006267556454986334,0,349,,,
0.4038126468658447,0.0002929408219642937,0,399,,,
0.48970532417297363,7.733033271506429e-05,0,449,,,
0.41613614559173584,1.0295988204234163e-06,0,499,,,
0.3793278932571411,7.150747842388228e-05,0,549,,,
0.3663976788520813,0.0002818650973495096,0,599,,,
,,0,641,0.4850864112377167,0.5270301103591919,
,,0,641,,,0.4758100211620331
0.44426459074020386,0.0006115111755207181,1,649,,,
0.4552479386329651,0.00102817767765373,1,699,,,
0.3758198618888855,0.001491078408434987,1,749,,,
0.40436267852783203,0.001954901497811079,1,799,,,
0.43318766355514526,0.002374244388192892,1,849,,,
0.4522573947906494,0.0027080592699348927,1,899,,,
0.4517567753791809,0.002923669759184122,1,949,,,
0.4455319046974182,0.002999970456585288,1,999,,,
0.3959939479827881,0.0029294926207512617,1,1049,,,
0.4566589593887329,0.0027191347908228636,1,1099,,,
0.4016481637954712,0.0023894887417554855,1,1149,,,
0.3460928797721863,0.0019728222396224737,1,1199,,,
0.3986777067184448,0.0015099216252565384,1,1249,,,
,,1,1283,0.5056185722351074,0.5037868618965149,
,,1,1283,,,0.42953139543533325
0.31538355350494385,0.0010460986522957683,2,1299,,,
0.3821718692779541,0.0006267556454986334,2,1349,,,
0.3506237268447876,0.0002929408219642937,2,1399,,,
0.38555413484573364,7.733033271506429e-05,2,1449,,,
0.3952510356903076,1.0295988204234163e-06,2,1499,,,
0.3246302604675293,7.150747842388228e-05,2,1549,,,
0.3485352396965027,0.0002818650973495096,2,1599,,,
0.3864589333534241,0.0006115111755207181,2,1649,,,
0.4176443815231323,0.00102817767765373,2,1699,,,
0.4068559408187866,0.001491078408434987,2,1749,,,
0.39497828483581543,0.001954901497811079,2,1799,,,
0.5182143449783325,0.002374244388192892,2,1849,,,
0.38850313425064087,0.0027080592699348927,2,1899,,,
,,2,1925,0.48996827006340027,0.5226334929466248,
,,2,1925,,,0.3927682340145111
0.39072585105895996,0.002923669759184122,3,1949,,,
0.531206488609314,0.002999970456585288,3,1999,,,
0.41387903690338135,0.0029294926207512617,3,2049,,,
0.43979859352111816,0.0027191347908228636,3,2099,,,
0.38557666540145874,0.0023894887417554855,3,2149,,,
0.4105619192123413,0.0019728222396224737,3,2199,,,
0.38398194313049316,0.0015099216252565384,3,2249,,,
0.4240573048591614,0.0010460986522957683,3,2299,,,
0.364116370677948,0.0006267556454986334,3,2349,,,
0.4114645719528198,0.0002929408219642937,3,2399,,,
0.3849945068359375,7.733033271506429e-05,3,2449,,,
0.37213248014450073,1.0295988204234163e-06,3,2499,,,
0.39469796419143677,7.150747842388228e-05,3,2549,,,
,,3,2567,0.43746912479400635,0.5732892155647278,
,,3,2567,,,0.3958744704723358
0.40550488233566284,0.0002818650973495096,4,2599,,,
0.4104209542274475,0.0006115111755207181,4,2649,,,
0.3390660285949707,0.00102817767765373,4,2699,,,
0.3511698842048645,0.001491078408434987,4,2749,,,
0.49526435136795044,0.001954901497811079,4,2799,,,
0.3760112524032593,0.002374244388192892,4,2849,,,
0.3597128391265869,0.0027080592699348927,4,2899,,,
0.39146268367767334,0.002923669759184122,4,2949,,,
0.34108346700668335,0.002999970456585288,4,2999,,,
0.3689965009689331,0.0029294926207512617,4,3049,,,
0.3770434856414795,0.0027191347908228636,4,3099,,,
0.37538695335388184,0.0023894887417554855,4,3149,,,
0.4173232913017273,0.0019728222396224737,4,3199,,,
,,4,3209,0.4857000410556793,0.5314179062843323,
,,4,3209,,,0.3904878497123718
0.3766218423843384,0.0015099216252565384,5,3249,,,
0.37438124418258667,0.0010460986522957683,5,3299,,,
0.43144917488098145,0.0006267556454986334,5,3349,,,
0.35989564657211304,0.0002929408219642937,5,3399,,,
0.3732258081436157,7.733033271506429e-05,5,3449,,,
0.3621840476989746,1.0295988204234163e-06,5,3499,,,
0.3459831476211548,7.150747842388228e-05,5,3549,,,
0.33007025718688965,0.0002818650973495096,5,3599,,,
0.32448166608810425,0.0006115111755207181,5,3649,,,
0.35601115226745605,0.00102817767765373,5,3699,,,
0.3596488833427429,0.001491078408434987,5,3749,,,
0.40507930517196655,0.001954901497811079,5,3799,,,
0.3641431927680969,0.002374244388192892,5,3849,,,
,,5,3851,0.43843960762023926,0.5722697973251343,
,,5,3851,,,0.36859244108200073
0.42971909046173096,0.0027080592699348927,6,3899,,,
0.3902224898338318,0.002923669759184122,6,3949,,,
0.4329543113708496,0.002999970456585288,6,3999,,,
0.4493159055709839,0.0029294926207512617,6,4049,,,
0.42948752641677856,0.0027191347908228636,6,4099,,,
0.38672536611557007,0.0023894887417554855,6,4149,,,
0.3315717577934265,0.0019728222396224737,6,4199,,,
0.33407115936279297,0.0015099216252565384,6,4249,,,
0.3730049729347229,0.0010460986522957683,6,4299,,,
0.34628403186798096,0.0006267556454986334,6,4349,,,
0.39080625772476196,0.0002929408219642937,6,4399,,,
0.360426664352417,7.733033271506429e-05,6,4449,,,
,,6,4493,0.41743478178977966,0.5941839814186096,
,,6,4493,,,0.38122081756591797
0.40400147438049316,1.0295988204234163e-06,7,4499,,,
0.3668152093887329,7.150747842388228e-05,7,4549,,,
0.3455153703689575,0.0002818650973495096,7,4599,,,
0.29151272773742676,0.0006115111755207181,7,4649,,,
0.44027185440063477,0.00102817767765373,7,4699,,,
0.359099805355072,0.001491078408434987,7,4749,,,
0.37699711322784424,0.001954901497811079,7,4799,,,
0.4334137439727783,0.002374244388192892,7,4849,,,
0.4070422649383545,0.0027080592699348927,7,4899,,,
0.44203346967697144,0.002923669759184122,7,4949,,,
0.3295662999153137,0.002999970456585288,7,4999,,,
0.394877552986145,0.0029294926207512617,7,5049,,,
0.3964477777481079,0.0027191347908228636,7,5099,,,
,,7,5135,0.46917852759361267,0.5448211431503296,
,,7,5135,,,0.36785459518432617
0.36294466257095337,0.0023894887417554855,8,5149,,,
0.3737879991531372,0.0019728222396224737,8,5199,,,
0.38678085803985596,0.0015099216252565384,8,5249,,,
0.3554878234863281,0.0010460986522957683,8,5299,,,
0.3478783965110779,0.0006267556454986334,8,5349,,,
0.2896117568016052,0.0002929408219642937,8,5399,,,
0.3666888475418091,7.733033271506429e-05,8,5449,,,
0.42876702547073364,1.0295988204234163e-06,8,5499,,,
0.3339407444000244,7.150747842388228e-05,8,5549,,,
0.356878399848938,0.0002818650973495096,8,5599,,,
0.36971503496170044,0.0006115111755207181,8,5649,,,
0.455106258392334,0.00102817767765373,8,5699,,,
0.329728364944458,0.001491078408434987,8,5749,,,
,,8,5777,0.44033491611480713,0.5704683065414429,
,,8,5777,,,0.35765761137008667
0.321530282497406,0.001954901497811079,9,5799,,,
0.3193787932395935,0.002374244388192892,9,5849,,,
0.3601967692375183,0.0027080592699348927,9,5899,,,
0.3818824291229248,0.002923669759184122,9,5949,,,
0.3575373888015747,0.002999970456585288,9,5999,,,
0.31391245126724243,0.0029294926207512617,9,6049,,,
0.3383482098579407,0.0027191347908228636,9,6099,,,
0.3586190938949585,0.0023894887417554855,9,6149,,,
0.3401411771774292,0.0019728222396224737,9,6199,,,
0.3738369345664978,0.0015099216252565384,9,6249,,,
0.40915757417678833,0.0010460986522957683,9,6299,,,
0.3464604616165161,0.0006267556454986334,9,6349,,,
0.3563803434371948,0.0002929408219642937,9,6399,,,
,,9,6419,0.4228418171405792,0.590194821357727,
,,9,6419,,,0.3664364814758301
0.35550951957702637,7.733033271506429e-05,10,6449,,,
0.33309119939804077,1.0295988204234163e-06,10,6499,,,
0.34934794902801514,7.150747842388228e-05,10,6549,,,
0.3636797070503235,0.0002818650973495096,10,6599,,,
0.30119985342025757,0.0006115111755207181,10,6649,,,
0.31081557273864746,0.00102817767765373,10,6699,,,
0.27413660287857056,0.001491078408434987,10,6749,,,
0.32992154359817505,0.001954901497811079,10,6799,,,
0.3501114845275879,0.002374244388192892,10,6849,,,
0.44952696561813354,0.0027080592699348927,10,6899,,,
0.3602501153945923,0.002923669759184122,10,6949,,,
0.37454891204833984,0.002999970456585288,10,6999,,,
0.3427206873893738,0.0029294926207512617,10,7049,,,
,,10,7061,0.4753548204898834,0.5387063026428223,
,,10,7061,,,0.35368892550468445
0.38543903827667236,0.0027191347908228636,11,7099,,,
0.39856278896331787,0.0023894887417554855,11,7149,,,
0.37997961044311523,0.0019728222396224737,11,7199,,,
0.30608558654785156,0.0015099216252565384,11,7249,,,
0.35557496547698975,0.0010460986522957683,11,7299,,,
0.4481809735298157,0.0006267556454986334,11,7349,,,
0.3430348038673401,0.0002929408219642937,11,7399,,,
0.29166555404663086,7.733033271506429e-05,11,7449,,,
0.3026096224784851,1.0295988204234163e-06,11,7499,,,
0.3137241005897522,7.150747842388228e-05,11,7549,,,
0.35205262899398804,0.0002818650973495096,11,7599,,,
0.3476894497871399,0.0006115111755207181,11,7649,,,
0.34496790170669556,0.00102817767765373,11,7699,,,
,,11,7703,0.4084533751010895,0.6016228199005127,
,,11,7703,,,0.3488815128803253
0.34768736362457275,0.001491078408434987,12,7749,,,
0.4026985168457031,0.001954901497811079,12,7799,,,
0.3849518299102783,0.002374244388192892,12,7849,,,
0.45446401834487915,0.0027080592699348927,12,7899,,,
0.337502121925354,0.002923669759184122,12,7949,,,
0.33839303255081177,0.002999970456585288,12,7999,,,
0.44026750326156616,0.0029294926207512617,12,8049,,,
0.3837692141532898,0.0027191347908228636,12,8099,,,
0.3827142119407654,0.0023894887417554855,12,8149,,,
0.2851991653442383,0.0019728222396224737,12,8199,,,
0.30970287322998047,0.0015099216252565384,12,8249,,,
0.4024145007133484,0.0010460986522957683,12,8299,,,
,,12,8345,0.42785879969596863,0.5835250616073608,
,,12,8345,,,0.360093355178833
0.3696463108062744,0.0006267556454986334,13,8349,,,
0.3443048596382141,0.0002929408219642937,13,8399,,,
0.3013095259666443,7.733033271506429e-05,13,8449,,,
0.33215343952178955,1.0295988204234163e-06,13,8499,,,
0.31290382146835327,7.150747842388228e-05,13,8549,,,
0.3243035674095154,0.0002818650973495096,13,8599,,,
0.3321634531021118,0.0006115111755207181,13,8649,,,
0.31940460205078125,0.00102817767765373,13,8699,,,
0.31048810482025146,0.001491078408434987,13,8749,,,
0.3552577495574951,0.001954901497811079,13,8799,,,
0.3455336093902588,0.002374244388192892,13,8849,,,
0.33068376779556274,0.0027080592699348927,13,8899,,,
0.27698659896850586,0.002923669759184122,13,8949,,,
,,13,8987,0.4555363357067108,0.554311990737915,
,,13,8987,,,0.34151768684387207
0.332672119140625,0.002999970456585288,14,8999,,,
0.3456813097000122,0.0029294926207512617,14,9049,,,
0.41935694217681885,0.0027191347908228636,14,9099,,,
0.3724762201309204,0.0023894887417554855,14,9149,,,
0.33704936504364014,0.0019728222396224737,14,9199,,,
0.37274712324142456,0.0015099216252565384,14,9249,,,
0.3686904311180115,0.0010460986522957683,14,9299,,,
0.3738737106323242,0.0006267556454986334,14,9349,,,
0.35093915462493896,0.0002929408219642937,14,9399,,,
0.32893824577331543,7.733033271506429e-05,14,9449,,,
0.3954885005950928,1.0295988204234163e-06,14,9499,,,
0.36266618967056274,7.150747842388228e-05,14,9549,,,
0.39200419187545776,0.0002818650973495096,14,9599,,,
,,14,9629,0.4086557924747467,0.6021385192871094,
,,14,9629,,,0.3469066023826599
0.35160398483276367,0.0006115111755207181,15,9649,,,
0.35379064083099365,0.00102817767765373,15,9699,,,
0.3163015842437744,0.001491078408434987,15,9749,,,
0.3541538119316101,0.001954901497811079,15,9799,,,
0.3416827321052551,0.002374244388192892,15,9849,,,
0.3427507281303406,0.0027080592699348927,15,9899,,,
0.3428703546524048,0.002923669759184122,15,9949,,,
0.34143567085266113,0.002999970456585288,15,9999,,,
0.5114911198616028,0.0029294926207512617,15,10049,,,
0.36956220865249634,0.0027191347908228636,15,10099,,,
0.3485400676727295,0.0023894887417554855,15,10149,,,
0.3779141306877136,0.0019728222396224737,15,10199,,,
0.3576967120170593,0.0015099216252565384,15,10249,,,
,,15,10271,0.4221852719783783,0.5870608687400818,
,,15,10271,,,0.349867582321167
0.3242568373680115,0.0010460986522957683,16,10299,,,
0.40557098388671875,0.0006267556454986334,16,10349,,,
0.33056533336639404,0.0002929408219642937,16,10399,,,
0.3522798418998718,7.733033271506429e-05,16,10449,,,
0.2976383566856384,1.0295988204234163e-06,16,10499,,,
0.32937413454055786,7.150747842388228e-05,16,10549,,,
0.2753155827522278,0.0002818650973495096,16,10599,,,
0.373590350151062,0.0006115111755207181,16,10649,,,
0.35945630073547363,0.00102817767765373,16,10699,,,
0.28476041555404663,0.001491078408434987,16,10749,,,
0.31649380922317505,0.001954901497811079,16,10799,,,
