train_loss_step,lr,epoch,step,val_loss,val_dice,train_loss_epoch
0.3898409605026245,0.0010460986522957683,8,5299,,,
0.38302910327911377,0.0006267556454986334,8,5349,,,
0.3390055298805237,0.0002929408219642937,8,5399,,,
0.43981754779815674,7.733033271506429e-05,8,5449,,,
0.3857302665710449,1.0295988204234163e-06,8,5499,,,
0.3947700262069702,7.150747842388228e-05,8,5549,,,
0.4138617515563965,0.0002818650973495096,8,5599,,,
0.3310299515724182,0.0006115111755207181,8,5649,,,
0.35001033544540405,0.00102817767765373,8,5699,,,
0.3813283443450928,0.001491078408434987,8,5749,,,
,,8,5777,0.4204254448413849,0.5878961086273193,
,,8,5777,,,0.36217620968818665
0.3672405481338501,0.001954901497811079,9,5799,,,
0.3544909358024597,0.002374244388192892,9,5849,,,
0.35259294509887695,0.0027080592699348927,9,5899,,,
0.42518025636672974,0.002923669759184122,9,5949,,,
0.36752980947494507,0.002999970456585288,9,5999,,,
0.4003930687904358,0.0029294926207512617,9,6049,,,
0.4252486228942871,0.0027191347908228636,9,6099,,,
0.4254652261734009,0.0023894887417554855,9,6149,,,
0.3777013421058655,0.0019728222396224737,9,6199,,,
0.43280118703842163,0.0015099216252565384,9,6249,,,
0.3358638882637024,0.0010460986522957683,9,6299,,,
0.3391721844673157,0.0006267556454986334,9,6349,,,
0.2838220000267029,0.0002929408219642937,9,6399,,,
,,9,6419,0.4122205376625061,0.5968626737594604,
,,9,6419,,,0.3762829005718231
0.31429505348205566,7.733033271506429e-05,10,6449,,,
0.2983279824256897,1.0295988204234163e-06,10,6499,,,
0.41393768787384033,7.150747842388228e-05,10,6549,,,
0.35265249013900757,0.0002818650973495096,10,6599,,,
0.37540894746780396,0.0006115111755207181,10,6649,,,
0.339966356754303,0.00102817767765373,10,6699,,,
0.34497177600860596,0.001491078408434987,10,6749,,,
0.31416136026382446,0.001954901497811079,10,6799,,,
0.4207688570022583,0.002374244388192892,10,6849,,,
0.35607343912124634,0.0027080592699348927,10,6899,,,
0.3952094316482544,0.002923669759184122,10,6949,,,
0.3302372694015503,0.002999970456585288,10,6999,,,
0.3116493225097656,0.0029294926207512617,10,7049,,,
,,10,7061,0.4396861493587494,0.5672632455825806,
,,10,7061,,,0.3624614477157593
0.3395957946777344,0.0027191347908228636,11,7099,,,
0.5028287172317505,0.0023894887417554855,11,7149,,,
0.3880825638771057,0.0019728222396224737,11,7199,,,
0.372405469417572,0.0015099216252565384,11,7249,,,
0.3572332262992859,0.0010460986522957683,11,7299,,,
0.35119789838790894,0.0006267556454986334,11,7349,,,
0.31543469429016113,0.0002929408219642937,11,7399,,,
0.35130923986434937,7.733033271506429e-05,11,7449,,,
0.3274613618850708,1.0295988204234163e-06,11,7499,,,
0.35356754064559937,7.150747842388228e-05,11,7549,,,
0.3060300946235657,0.0002818650973495096,11,7599,,,
0.3136017918586731,0.0006115111755207181,11,7649,,,
0.3409547209739685,0.00102817767765373,11,7699,,,
,,11,7703,0.41637638211250305,0.5936776399612427,
,,11,7703,,,0.3583035171031952
0.3323304057121277,0.001491078408434987,12,7749,,,
0.3640979528427124,0.001954901497811079,12,7799,,,
0.3848039507865906,0.002374244388192892,12,7849,,,
0.32138776779174805,0.0027080592699348927,12,7899,,,
0.35488682985305786,0.002923669759184122,12,7949,,,
0.4252621531486511,0.002999970456585288,12,7999,,,
0.4117034673690796,0.0029294926207512617,12,8049,,,
0.3570919632911682,0.0027191347908228636,12,8099,,,
0.41368478536605835,0.0023894887417554855,12,8149,,,
0.44752568006515503,0.0019728222396224737,12,8199,,,
0.3093565106391907,0.0015099216252565384,12,8249,,,
0.3767063021659851,0.0010460986522957683,12,8299,,,
,,12,8345,0.40877565741539,0.599940299987793,
,,12,8345,,,0.36996135115623474
0.346712589263916,0.0006267556454986334,13,8349,,,
0.3033420443534851,0.0002929408219642937,13,8399,,,
0.3017124533653259,7.733033271506429e-05,13,8449,,,
0.3098284602165222,1.0295988204234163e-06,13,8499,,,
0.35664159059524536,7.150747842388228e-05,13,8549,,,
0.2714957594871521,0.0002818650973495096,13,8599,,,
0.4012811779975891,0.0006115111755207181,13,8649,,,
0.4019685983657837,0.00102817767765373,13,8699,,,
0.36632126569747925,0.001491078408434987,13,8749,,,
0.33914315700531006,0.001954901497811079,13,8799,,,
0.3258625864982605,0.002374244388192892,13,8849,,,
0.3592377305030823,0.0027080592699348927,13,8899,,,
0.3662456274032593,0.002923669759184122,13,8949,,,
,,13,8987,0.44859549403190613,0.5613575577735901,
,,13,8987,,,0.35215991735458374
0.3256725072860718,0.002999970456585288,14,8999,,,
0.3163251280784607,0.0029294926207512617,14,9049,,,
0.26512062549591064,0.0027191347908228636,14,9099,,,
0.4544838070869446,0.0023894887417554855,14,9149,,,
0.4514649510383606,0.0019728222396224737,14,9199,,,
0.3791811466217041,0.0015099216252565384,14,9249,,,
0.35938334465026855,0.0010460986522957683,14,9299,,,
0.32708871364593506,0.0006267556454986334,14,9349,,,
0.3785770535469055,0.0002929408219642937,14,9399,,,
0.3935091495513916,7.733033271506429e-05,14,9449,,,
0.3351418972015381,1.0295988204234163e-06,14,9499,,,
0.33976447582244873,7.150747842388228e-05,14,9549,,,
0.3669494390487671,0.0002818650973495096,14,9599,,,
,,14,9629,0.40465018153190613,0.6050636172294617,
,,14,9629,,,0.3561846911907196
0.337119996547699,0.0006115111755207181,15,9649,,,
0.31445980072021484,0.00102817767765373,15,9699,,,
