train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_precision,val_recall,val_accuracy,train_loss_epoch,train_precision,train_recall,train_accuracy
0.12885233759880066,0,99,,,,,,,,,
0.24578948318958282,0,199,,,,,,,,,
0.08880782872438431,0,299,,,,,,,,,
0.15922769904136658,0,399,,,,,,,,,
0.14602434635162354,0,499,,,,,,,,,
0.1115119531750679,0,599,,,,,,,,,
0.1940157562494278,0,699,,,,,,,,,
0.06563416868448257,0,799,,,,,,,,,
0.10850077867507935,0,899,,,,,,,,,
0.21203595399856567,0,999,,,,,,,,,
0.12878106534481049,0,1099,,,,,,,,,
0.078863225877285,0,1199,,,,,,,,,
,,0,0.0587707944214344,,,,,,,,
,,1,0.05598537251353264,,,,,,,,
,,2,0.05549691990017891,,,,,,,,
,,3,0.03293895348906517,,,,,,,,
,,4,0.07374469935894012,,,,,,,,
,,5,0.06599655002355576,,,,,,,,
,,6,0.03398532792925835,,,,,,,,
,,7,0.06353592872619629,,,,,,,,
,,8,0.06973681598901749,,,,,,,,
,,9,0.03807287663221359,,,,,,,,
,,10,0.07136210799217224,,,,,,,,
,,11,0.03827963024377823,,,,,,,,
,,12,0.07175440341234207,,,,,,,,
,,13,0.06716601550579071,,,,,,,,
,,14,0.058329448103904724,,,,,,,,
,,15,0.08167068660259247,,,,,,,,
,,16,0.04828885197639465,,,,,,,,
,,17,0.04807627946138382,,,,,,,,
,,18,0.05098700523376465,,,,,,,,
,,19,0.030945774167776108,,,,,,,,
,,20,0.048648152500391006,,,,,,,,
,,21,0.03278987854719162,,,,,,,,
,,22,0.09727725386619568,,,,,,,,
,,23,0.029173316434025764,,,,,,,,
,,24,0.0687042623758316,,,,,,,,
,,25,0.10237091779708862,,,,,,,,
,,26,0.049974389374256134,,,,,,,,
,,27,0.05238044261932373,,,,,,,,
,,28,0.11854095011949539,,,,,,,,
,,29,0.06721410900354385,,,,,,,,
,,30,0.044668279588222504,,,,,,,,
,,31,0.045128464698791504,,,,,,,,
,,32,0.036078013479709625,,,,,,,,
,,33,0.034500475972890854,,,,,,,,
,,34,0.04995419457554817,,,,,,,,
,,35,0.02945699356496334,,,,,,,,
,,36,0.05894928798079491,,,,,,,,
,,37,0.031715456396341324,,,,,,,,
,,38,0.10653027147054672,,,,,,,,
,,39,0.049299970269203186,,,,,,,,
,,40,0.042642779648303986,,,,,,,,
,,41,0.03760696202516556,,,,,,,,
,,42,0.06629159301519394,,,,,,,,
,,43,0.07271730899810791,,,,,,,,
,,44,0.03591000661253929,,,,,,,,
,,45,0.04869748279452324,,,,,,,,
,,46,0.04230557382106781,,,,,,,,
,,47,0.026041461154818535,,,,,,,,
,,48,0.07200553268194199,,,,,,,,
,,49,0.05977175384759903,,,,,,,,
,,50,0.040163494646549225,,,,,,,,
,,51,0.039118994027376175,,,,,,,,
,,52,0.0517568476498127,,,,,,,,
,,53,0.05886391922831535,,,,,,,,
,,54,0.06466104835271835,,,,,,,,
,,55,0.08989827334880829,,,,,,,,
,,56,0.04403824359178543,,,,,,,,
,,57,0.05443163216114044,,,,,,,,
,,58,0.05862535908818245,,,,,,,,
,,59,0.07974611222743988,,,,,,,,
,,60,0.06589681655168533,,,,,,,,
,,61,0.022838104516267776,,,,,,,,
,,62,0.05663144588470459,,,,,,,,
,,63,0.04306480661034584,,,,,,,,
,,64,0.08608569204807281,,,,,,,,
,,65,0.02429104782640934,,,,,,,,
,,66,0.05323068052530289,,,,,,,,
,,67,0.04561825841665268,,,,,,,,
,,68,0.035967934876680374,,,,,,,,
,,69,0.05829181149601936,,,,,,,,
,,70,0.06127828732132912,,,,,,,,
,,71,0.0992937684059143,,,,,,,,
,,72,0.05942003056406975,,,,,,,,
,,73,0.06646016985177994,,,,,,,,
,,74,0.05623810365796089,,,,,,,,
,,75,0.08169949054718018,,,,,,,,
,,76,0.0408354327082634,,,,,,,,
,,77,0.05526591092348099,,,,,,,,
,,78,0.03808191791176796,,,,,,,,
,,79,0.04958246648311615,,,,,,,,
,,80,0.056599948555231094,,,,,,,,
,,81,0.03878588601946831,,,,,,,,
,,82,0.05789339542388916,,,,,,,,
,,83,0.07970493286848068,,,,,,,,
,,84,0.11177397519350052,,,,,,,,
,,85,0.08028264343738556,,,,,,,,
,,86,0.06579095870256424,,,,,,,,
,,87,0.07807304710149765,,,,,,,,
,,88,0.024796882644295692,,,,,,,,
,,89,0.028101515024900436,,,,,,,,
,,90,0.13751496374607086,,,,,,,,
,,91,0.029784362763166428,,,,,,,,
,,92,0.0542423315346241,,,,,,,,
,,93,0.08034493774175644,,,,,,,,
,,94,0.05897217616438866,,,,,,,,
,,95,0.07172971218824387,,,,,,,,
,,96,0.043720126152038574,,,,,,,,
,,97,0.093563511967659,,,,,,,,
,,98,0.11573523283004761,,,,,,,,
,,99,0.06501997262239456,,,,,,,,
,,100,0.05722467228770256,,,,,,,,
,,101,0.03283612057566643,,,,,,,,
,,102,0.03543674945831299,,,,,,,,
,,103,0.04831860959529877,,,,,,,,
,,104,0.0464559942483902,,,,,,,,
,,105,0.039572130888700485,,,,,,,,
,,106,0.07021698355674744,,,,,,,,
,,107,0.0505342036485672,,,,,,,,
,,108,0.08293876051902771,,,,,,,,
,,109,0.04151587188243866,,,,,,,,
,,110,0.04022662341594696,,,,,,,,
,,111,0.0633467361330986,,,,,,,,
,,112,0.06266506761312485,,,,,,,,
,,113,0.04068024083971977,,,,,,,,
,,114,0.07004605233669281,,,,,,,,
,,115,0.08480178564786911,,,,,,,,
,0,1283,,0.05769908055663109,0.08594555407762527,0.08641713857650757,0.9966724514961243,,,,
,0,1283,,,,,,0.12873385846614838,0.13225126266479492,0.041959699243307114,0.9936412572860718
0.047143954783678055,1,1299,,,,,,,,,
0.05168817937374115,1,1399,,,,,,,,,
0.07280652225017548,1,1499,,,,,,,,,
0.07927799224853516,1,1599,,,,,,,,,
0.045115876942873,1,1699,,,,,,,,,
0.09721430391073227,1,1799,,,,,,,,,
0.08256001025438309,1,1899,,,,,,,,,
0.04375440999865532,1,1999,,,,,,,,,
0.0656176283955574,1,2099,,,,,,,,,
0.14483246207237244,1,2199,,,,,,,,,
0.06748146563768387,1,2299,,,,,,,,,
0.12033341079950333,1,2399,,,,,,,,,
0.08725635707378387,1,2499,,,,,,,,,
,,116,0.042371075600385666,,,,,,,,
,,117,0.03809502348303795,,,,,,,,
,,118,0.04769410938024521,,,,,,,,
,,119,0.019434919580817223,,,,,,,,
,,120,0.06074317917227745,,,,,,,,
,,121,0.05102357640862465,,,,,,,,
,,122,0.024415453895926476,,,,,,,,
,,123,0.04307183623313904,,,,,,,,
,,124,0.06335736066102982,,,,,,,,
,,125,0.020462781190872192,,,,,,,,
,,126,0.06776218116283417,,,,,,,,
,,127,0.02883251942694187,,,,,,,,
,,128,0.05765749141573906,,,,,,,,
,,129,0.0610768124461174,,,,,,,,
,,130,0.03966742008924484,,,,,,,,
,,131,0.07230719923973083,,,,,,,,
,,132,0.037405434995889664,,,,,,,,
,,133,0.0421641543507576,,,,,,,,
,,134,0.0397442989051342,,,,,,,,
,,135,0.017923707142472267,,,,,,,,
,,136,0.032204024493694305,,,,,,,,
,,137,0.024478688836097717,,,,,,,,
,,138,0.10655621439218521,,,,,,,,
,,139,0.01830378547310829,,,,,,,,
,,140,0.0546184703707695,,,,,,,,
,,141,0.11287953704595566,,,,,,,,
,,142,0.029698800295591354,,,,,,,,
,,143,0.04516012594103813,,,,,,,,
,,144,0.132465198636055,,,,,,,,
,,145,0.046649642288684845,,,,,,,,
,,146,0.038065604865550995,,,,,,,,
,,147,0.04273444041609764,,,,,,,,
,,148,0.023264802992343903,,,,,,,,
,,149,0.025132151320576668,,,,,,,,
,,150,0.04339011758565903,,,,,,,,
,,151,0.020254533737897873,,,,,,,,
,,152,0.050567883998155594,,,,,,,,
,,153,0.018473198637366295,,,,,,,,
