train_loss_step,lr,epoch,step,val_loss,val_dice,train_loss_epoch
0.9123474359512329,0.0029294926207512617,0,49,,,
0.3765944242477417,0.0027191347908228636,0,99,,,
0.27212101221084595,0.0023894887417554855,0,149,,,
0.2875968813896179,0.0019728222396224737,0,199,,,
0.2630085349082947,0.0015099216252565384,0,249,,,
0.32696330547332764,0.0010460986522957683,0,299,,,
0.32078665494918823,0.0006267556454986334,0,349,,,
0.28368014097213745,0.0002929408219642937,0,399,,,
0.3063576817512512,7.733033271506429e-05,0,449,,,
0.34026962518692017,1.0295988204234163e-06,0,499,,,
0.27187579870224,7.150747842388228e-05,0,549,,,
0.28944164514541626,0.0002818650973495096,0,599,,,
,,0,641,0.3962703347206116,0.6133258938789368,
,,0,641,,,0.37319937348365784
0.2671601176261902,0.0006115111755207181,1,649,,,
0.29471147060394287,0.00102817767765373,1,699,,,
0.2910006046295166,0.001491078408434987,1,749,,,
0.27671748399734497,0.001954901497811079,1,799,,,
0.29601413011550903,0.002374244388192892,1,849,,,
0.27332305908203125,0.0027080592699348927,1,899,,,
0.29954081773757935,0.002923669759184122,1,949,,,
0.2347196340560913,0.002999970456585288,1,999,,,
0.2938472032546997,0.0029294926207512617,1,1049,,,
0.34884506464004517,0.0027191347908228636,1,1099,,,
0.27360665798187256,0.0023894887417554855,1,1149,,,
0.3038567304611206,0.0019728222396224737,1,1199,,,
0.2865750789642334,0.0015099216252565384,1,1249,,,
,,1,1283,0.393606573343277,0.611532986164093,
,,1,1283,,,0.2982161343097687
0.3001258373260498,0.0010460986522957683,2,1299,,,
0.3914492130279541,0.0006267556454986334,2,1349,,,
0.2703167796134949,0.0002929408219642937,2,1399,,,
0.3263412117958069,7.733033271506429e-05,2,1449,,,
0.2548902630805969,1.0295988204234163e-06,2,1499,,,
0.28592538833618164,7.150747842388228e-05,2,1549,,,
0.30861884355545044,0.0002818650973495096,2,1599,,,
0.22010093927383423,0.0006115111755207181,2,1649,,,
0.2811545133590698,0.00102817767765373,2,1699,,,
0.31408625841140747,0.001491078408434987,2,1749,,,
0.2520725131034851,0.001954901497811079,2,1799,,,
0.3511756658554077,0.002374244388192892,2,1849,,,
0.29114097356796265,0.0027080592699348927,2,1899,,,
,,2,1925,0.3895992040634155,0.6158284544944763,
,,2,1925,,,0.2944828271865845
0.3018507957458496,0.002923669759184122,3,1949,,,
0.2773019075393677,0.002999970456585288,3,1999,,,
0.23897284269332886,0.0029294926207512617,3,2049,,,
0.3578861355781555,0.0027191347908228636,3,2099,,,
0.3024864196777344,0.0023894887417554855,3,2149,,,
0.24191975593566895,0.0019728222396224737,3,2199,,,
0.31898438930511475,0.0015099216252565384,3,2249,,,
0.32083916664123535,0.0010460986522957683,3,2299,,,
0.3110277056694031,0.0006267556454986334,3,2349,,,
0.3363358974456787,0.0002929408219642937,3,2399,,,
0.3068166971206665,7.733033271506429e-05,3,2449,,,
0.27467596530914307,1.0295988204234163e-06,3,2499,,,
0.33179646730422974,7.150747842388228e-05,3,2549,,,
,,3,2567,0.3904198706150055,0.6147619485855103,
,,3,2567,,,0.2956719696521759
0.30055832862854004,0.0002818650973495096,4,2599,,,
0.2770385146141052,0.0006115111755207181,4,2649,,,
0.2902120351791382,0.00102817767765373,4,2699,,,
0.269710898399353,0.001491078408434987,4,2749,,,
0.2851613163948059,0.001954901497811079,4,2799,,,
0.30002105236053467,0.002374244388192892,4,2849,,,
0.2879689335823059,0.0027080592699348927,4,2899,,,
0.26327890157699585,0.002923669759184122,4,2949,,,
0.33589524030685425,0.002999970456585288,4,2999,,,
0.2828020453453064,0.0029294926207512617,4,3049,,,
0.2843184471130371,0.0027191347908228636,4,3099,,,
0.30119603872299194,0.0023894887417554855,4,3149,,,
0.2910400629043579,0.0019728222396224737,4,3199,,,
,,4,3209,0.3915254771709442,0.6135880947113037,
,,4,3209,,,0.2954488694667816
0.25008445978164673,0.0015099216252565384,5,3249,,,
0.2779728174209595,0.0010460986522957683,5,3299,,,
0.26013946533203125,0.0006267556454986334,5,3349,,,
0.31902068853378296,0.0002929408219642937,5,3399,,,
0.2773827910423279,7.733033271506429e-05,5,3449,,,
0.2920340895652771,1.0295988204234163e-06,5,3499,,,
0.2639610767364502,7.150747842388228e-05,5,3549,,,
0.28636986017227173,0.0002818650973495096,5,3599,,,
0.2968387007713318,0.0006115111755207181,5,3649,,,
0.24536436796188354,0.00102817767765373,5,3699,,,
0.30893373489379883,0.001491078408434987,5,3749,,,
0.30145615339279175,0.001954901497811079,5,3799,,,
0.30586743354797363,0.002374244388192892,5,3849,,,
,,5,3851,0.3935674726963043,0.6114548444747925,
,,5,3851,,,0.29431283473968506
0.30874103307724,0.0027080592699348927,6,3899,,,
0.27443087100982666,0.002923669759184122,6,3949,,,
0.24628019332885742,0.002999970456585288,6,3999,,,
0.2802491784095764,0.0029294926207512617,6,4049,,,
0.258231520652771,0.0027191347908228636,6,4099,,,
0.3382622003555298,0.0023894887417554855,6,4149,,,
0.3172597289085388,0.0019728222396224737,6,4199,,,
0.2913548946380615,0.0015099216252565384,6,4249,,,
0.2748302221298218,0.0010460986522957683,6,4299,,,
0.3383339047431946,0.0006267556454986334,6,4349,,,
0.31351107358932495,0.0002929408219642937,6,4399,,,
0.2651737928390503,7.733033271506429e-05,6,4449,,,
,,6,4493,0.39075979590415955,0.6142125129699707,
