train_loss_step,lr,epoch,step,val_loss,val_dice,train_loss_epoch
0.33786123991012573,1.0295988204234163e-06,5,3499,,,
0.32201552391052246,7.150747842388228e-05,5,3549,,,
0.31956905126571655,0.0002818650973495096,5,3599,,,
0.2875658869743347,0.0006115111755207181,5,3649,,,
0.2900628447532654,0.00102817767765373,5,3699,,,
0.2567816376686096,0.001491078408434987,5,3749,,,
0.31654393672943115,0.001954901497811079,5,3799,,,
0.21823585033416748,0.002374244388192892,5,3849,,,
,,5,3851,0.3933746814727783,0.6131014823913574,
,,5,3851,,,0.2938535809516907
0.2837560176849365,0.0027080592699348927,6,3899,,,
0.3180164694786072,0.002923669759184122,6,3949,,,
0.3384416103363037,0.002999970456585288,6,3999,,,
0.3192393183708191,0.0029294926207512617,6,4049,,,
0.2891494035720825,0.0027191347908228636,6,4099,,,
0.3057878017425537,0.0023894887417554855,6,4149,,,
0.2964310646057129,0.0019728222396224737,6,4199,,,
0.35627198219299316,0.0015099216252565384,6,4249,,,
0.253123939037323,0.0010460986522957683,6,4299,,,
0.3096771240234375,0.0006267556454986334,6,4349,,,
0.2883792519569397,0.0002929408219642937,6,4399,,,
0.2387392520904541,7.733033271506429e-05,6,4449,,,
,,6,4493,0.3918941020965576,0.6144253015518188,
,,6,4493,,,0.29547443985939026
0.31485265493392944,1.0295988204234163e-06,7,4499,,,
0.2905645966529846,7.150747842388228e-05,7,4549,,,
0.2827507257461548,0.0002818650973495096,7,4599,,,
0.2578100562095642,0.0006115111755207181,7,4649,,,
0.3029026389122009,0.00102817767765373,7,4699,,,
0.30878937244415283,0.001491078408434987,7,4749,,,
0.332976758480072,0.001954901497811079,7,4799,,,
0.3048522472381592,0.002374244388192892,7,4849,,,
0.3344636559486389,0.0027080592699348927,7,4899,,,
0.2980678677558899,0.002923669759184122,7,4949,,,
0.3077468276023865,0.002999970456585288,7,4999,,,
0.3117557168006897,0.0029294926207512617,7,5049,,,
0.33094924688339233,0.0027191347908228636,7,5099,,,
,,7,5135,0.38753542304039,0.6187765002250671,
,,7,5135,,,0.2953825294971466
0.2570728659629822,0.0023894887417554855,8,5149,,,
0.2745060324668884,0.0019728222396224737,8,5199,,,
0.33596187829971313,0.0015099216252565384,8,5249,,,
0.2860611081123352,0.0010460986522957683,8,5299,,,
0.2539965510368347,0.0006267556454986334,8,5349,,,
0.3469405174255371,0.0002929408219642937,8,5399,,,
0.2805633544921875,7.733033271506429e-05,8,5449,,,
0.28878253698349,1.0295988204234163e-06,8,5499,,,
0.28037774562835693,7.150747842388228e-05,8,5549,,,
0.2951197028160095,0.0002818650973495096,8,5599,,,
0.31331342458724976,0.0006115111755207181,8,5649,,,
0.30693429708480835,0.00102817767765373,8,5699,,,
0.2844388484954834,0.001491078408434987,8,5749,,,
,,8,5777,0.39249637722969055,0.6138821840286255,
,,8,5777,,,0.29448509216308594
0.3008328676223755,0.001954901497811079,9,5799,,,
0.27949774265289307,0.002374244388192892,9,5849,,,
0.2950206995010376,0.0027080592699348927,9,5899,,,
0.33408135175704956,0.002923669759184122,9,5949,,,
0.28094178438186646,0.002999970456585288,9,5999,,,
0.2787438631057739,0.0029294926207512617,9,6049,,,
0.29869139194488525,0.0027191347908228636,9,6099,,,
0.278644859790802,0.0023894887417554855,9,6149,,,
0.27109408378601074,0.0019728222396224737,9,6199,,,
0.3471800684928894,0.0015099216252565384,9,6249,,,
0.26538413763046265,0.0010460986522957683,9,6299,,,
0.2557571530342102,0.0006267556454986334,9,6349,,,
0.2415846586227417,0.0002929408219642937,9,6399,,,
,,9,6419,0.391035258769989,0.6152943968772888,
,,9,6419,,,0.2953721284866333
0.29216301441192627,7.733033271506429e-05,10,6449,,,
0.3212199807167053,1.0295988204234163e-06,10,6499,,,
0.2757280468940735,7.150747842388228e-05,10,6549,,,
0.28110837936401367,0.0002818650973495096,10,6599,,,
0.247686505317688,0.0006115111755207181,10,6649,,,
0.24347323179244995,0.00102817767765373,10,6699,,,
0.30007636547088623,0.001491078408434987,10,6749,,,
0.25628185272216797,0.001954901497811079,10,6799,,,
0.33964651823043823,0.002374244388192892,10,6849,,,
0.31628507375717163,0.0027080592699348927,10,6899,,,
0.25702303647994995,0.002923669759184122,10,6949,,,
0.3218685984611511,0.002999970456585288,10,6999,,,
0.3056561350822449,0.0029294926207512617,10,7049,,,
,,10,7061,0.38703253865242004,0.6192432045936584,
,,10,7061,,,0.2938638925552368
0.3561411499977112,0.0027191347908228636,11,7099,,,
0.2940666675567627,0.0023894887417554855,11,7149,,,
0.3088815212249756,0.0019728222396224737,11,7199,,,
0.26928961277008057,0.0015099216252565384,11,7249,,,
0.3216109871864319,0.0010460986522957683,11,7299,,,
0.3054153323173523,0.0006267556454986334,11,7349,,,
0.34197455644607544,0.0002929408219642937,11,7399,,,
0.2730594873428345,7.733033271506429e-05,11,7449,,,
0.2689352035522461,1.0295988204234163e-06,11,7499,,,
0.2811664938926697,7.150747842388228e-05,11,7549,,,
0.3079359531402588,0.0002818650973495096,11,7599,,,
0.21494990587234497,0.0006115111755207181,11,7649,,,
0.29064297676086426,0.00102817767765373,11,7699,,,
,,11,7703,0.3903377056121826,0.6158617734909058,
,,11,7703,,,0.29426109790802
0.24315184354782104,0.001491078408434987,12,7749,,,
0.33843857049942017,0.001954901497811079,12,7799,,,
0.33925479650497437,0.002374244388192892,12,7849,,,
0.31439918279647827,0.0027080592699348927,12,7899,,,
0.255071222782135,0.002923669759184122,12,7949,,,
0.2713679075241089,0.002999970456585288,12,7999,,,
0.2852603793144226,0.0029294926207512617,12,8049,,,
0.3402554988861084,0.0027191347908228636,12,8099,,,
0.3250874876976013,0.0023894887417554855,12,8149,,,
0.2610471844673157,0.0019728222396224737,12,8199,,,
0.33421385288238525,0.0015099216252565384,12,8249,,,
0.3041567802429199,0.0010460986522957683,12,8299,,,
,,12,8345,0.3886551260948181,0.6176409125328064,
,,12,8345,,,0.2951132655143738
0.24973511695861816,0.0006267556454986334,13,8349,,,
0.25769543647766113,0.0002929408219642937,13,8399,,,
0.30356019735336304,7.733033271506429e-05,13,8449,,,
0.2685099244117737,1.0295988204234163e-06,13,8499,,,
0.25434714555740356,7.150747842388228e-05,13,8549,,,
0.3246006965637207,0.0002818650973495096,13,8599,,,
0.2989833950996399,0.0006115111755207181,13,8649,,,
0.23990964889526367,0.00102817767765373,13,8699,,,
0.2925255298614502,0.001491078408434987,13,8749,,,
0.25563567876815796,0.001954901497811079,13,8799,,,
0.3081892728805542,0.002374244388192892,13,8849,,,
0.31065207719802856,0.0027080592699348927,13,8899,,,
0.37778401374816895,0.002923669759184122,13,8949,,,
,,13,8987,0.39595329761505127,0.6104560494422913,
,,13,8987,,,0.2939193546772003
0.2756686210632324,0.002999970456585288,14,8999,,,
0.30470871925354004,0.0029294926207512617,14,9049,,,
0.29733115434646606,0.0027191347908228636,14,9099,,,
0.24014651775360107,0.0023894887417554855,14,9149,,,
0.2828003168106079,0.0019728222396224737,14,9199,,,
0.31923431158065796,0.0015099216252565384,14,9249,,,
0.2673724293708801,0.0010460986522957683,14,9299,,,
0.27063924074172974,0.0006267556454986334,14,9349,,,
0.3152340054512024,0.0002929408219642937,14,9399,,,
0.2812061309814453,7.733033271506429e-05,14,9449,,,
0.28438448905944824,1.0295988204234163e-06,14,9499,,,
0.3019704818725586,7.150747842388228e-05,14,9549,,,
0.25442808866500854,0.0002818650973495096,14,9599,,,
,,14,9629,0.3916250467300415,0.6143833994865417,
,,14,9629,,,0.2940218448638916
0.32405585050582886,0.0006115111755207181,15,9649,,,
0.29004204273223877,0.00102817767765373,15,9699,,,
0.30850064754486084,0.001491078408434987,15,9749,,,
0.31086885929107666,0.001954901497811079,15,9799,,,
0.30374181270599365,0.002374244388192892,15,9849,,,
0.3116435408592224,0.0027080592699348927,15,9899,,,
0.2964191436767578,0.002923669759184122,15,9949,,,
0.2757114768028259,0.002999970456585288,15,9999,,,
0.2940911054611206,0.0029294926207512617,15,10049,,,
0.26680099964141846,0.0027191347908228636,15,10099,,,
0.27513736486434937,0.0023894887417554855,15,10149,,,
0.3122326135635376,0.0019728222396224737,15,10199,,,
0.2650999426841736,0.0015099216252565384,15,10249,,,
,,15,10271,0.39626234769821167,0.6102606058120728,
,,15,10271,,,0.29396146535873413
0.2915414571762085,0.0012938834261149168,16,10272,,,
0.28039127588272095,0.0012845558812841773,16,10273,,,
0.2899383306503296,0.0012752367183566093,16,10274,,,
0.26115965843200684,0.001265926519408822,16,10275,,,
0.26428037881851196,0.001256625517271459,16,10276,,,
0.2625945210456848,0.0012473342940211296,16,10277,,,
0.2624276876449585,0.0012380529660731554,16,10278,,,
0.2974737882614136,0.0012287819990888238,16,10279,,,
0.29091447591781616,0.0012195217423141003,16,10280,,,
0.2826254367828369,0.0012102725449949503,16,10281,,,
0.28230416774749756,0.0012010348727926612,16,10282,,,
0.3010450601577759,0.0011918090749531984,16,10283,,,
0.28211140632629395,0.0011825953843072057,16,10284,,,
0.3080419898033142,0.0011733942665159702,16,10285,,,
0.3035097122192383,0.0011642059544101357,16,10286,,,
0.29879236221313477,0.0011550310300663114,16,10287,,,
0.2791462540626526,0.0011458697263151407,16,10288,,,
0.2719900608062744,0.0011367225088179111,16,10289,,,
0.29393476247787476,0.0011275894939899445,16,10290,,,
0.32743966579437256,0.0011184712639078498,16,10291,,,
0.3216453790664673,0.0011093681678175926,16,10292,,,
0.28500163555145264,0.0011002804385498166,16,10293,,,
0.2928611636161804,0.001091208541765809,16,10294,,,
0.28618472814559937,0.0010821528267115355,16,10295,,,
0.28801459074020386,0.0010731136426329613,16,10296,,,
0.26196473836898804,0.0010640912223607302,16,10297,,,
0.29656416177749634,0.0010550861479714513,16,10298,,,
0.26081764698028564,0.0010460986522957683,16,10299,,,
0.28997087478637695,0.0010371289681643248,16,10300,,,
0.33992987871170044,0.00102817767765373,16,10301,,,
0.2975394129753113,0.0010192450135946274,16,10302,,,
0.2916979193687439,0.0010103314416483045,16,10303,,,
0.27970242500305176,0.001001437078230083,16,10304,,,
0.28849905729293823,0.000992562505416572,16,10305,,,
0.28726255893707275,0.0009837079560384154,16,10306,,,
0.27243858575820923,0.0009748737793415785,16,10307,,,
0.24104797840118408,0.0009660603827796876,16,10308,,,
0.30684417486190796,0.0009572681155987084,16,10309,,,
0.2742769122123718,0.0009484972106292844,16,10310,,,
0.29185694456100464,0.0009397481917403638,16,10311,,,
0.28207117319107056,0.0009310212335549295,16,10312,,,
0.26549237966537476,0.0009223168017342687,16,10313,,,
0.26476192474365234,0.0009136351873166859,16,10314,,,
0.2889746427536011,0.0009049767395481467,16,10315,,,
0.3142894506454468,0.0008963418076746166,16,10316,,,
0.3240070343017578,0.000887730740942061,16,10317,,,
0.2729998826980591,0.0008791438303887844,16,10318,,,
0.28304964303970337,0.0008705814252607524,16,10319,,,
0.2160649299621582,0.0008620439330115914,16,10320,,,
0.28554344177246094,0.000853531644679606,16,10321,,,
0.2416400909423828,0.0008450449095107615,16,10322,,,
0.3417400121688843,0.0008365840185433626,16,10323,,,
0.2898094654083252,0.0008281493792310357,16,10324,,,
0.30553168058395386,0.0008197412244044244,16,10325,,,
0.29654550552368164,0.0008113600197248161,16,10326,,,
0.2588518261909485,0.0008030059398151934,16,10327,,,
0.28612709045410156,0.0007946794503368437,16,10328,,,
0.34517258405685425,0.0007863808423280716,16,10329,,,
0.3222891688346863,0.0007781103486195207,16,10330,,,
0.29481273889541626,0.0007698684348724782,16,10331,,,
0.34180742502212524,0.000761655333917588,16,10332,,,
0.3423345685005188,0.0007534714532084763,16,10333,,,
0.26226210594177246,0.0007453170255757868,16,10334,,,
0.3417467474937439,0.000737192400265485,16,10335,,,
0.27125632762908936,0.0007290979265235364,16,10336,,,
0.29675477743148804,0.0007210338953882456,16,10337,,,
0.2935933470726013,0.0007130006561055779,16,10338,,,
0.31651538610458374,0.0007049984997138381,16,10339,,,
0.2745189666748047,0.0006970277172513306,16,10340,,,
0.25575053691864014,0.000689088657964021,16,10341,,,
0.24537253379821777,0.0006811816710978746,16,10342,,,
0.3139194846153259,0.0006733069894835353,16,10343,,,
0.30761629343032837,0.0006654650205746293,16,10344,,,
0.31739342212677,0.0006576559972018003,16,10345,,,
0.33160871267318726,0.000649880210403353,16,10346,,,
0.3931753635406494,0.0006421380094252527,16,10347,,,
0.26667124032974243,0.0006344297435134649,16,10348,,,
0.3223322629928589,0.0006267556454986334,16,10349,,,
0.25024861097335815,0.0006191160064190626,16,10350,,,
0.3359328508377075,0.0006115111755207181,16,10351,,,
0.26256507635116577,0.0006039415020495653,16,10352,,,
0.2735585570335388,0.000596407160628587,16,10353,,,
0.2841038703918457,0.0005889085005037487,16,10354,,,
0.23781979084014893,0.0005814458709210157,16,10355,,,
0.2919117212295532,0.0005740195047110319,16,10356,,,
0.28028547763824463,0.0005666297511197627,16,10357,,,
0.32602953910827637,0.0005592767847701907,16,10358,,,
0.27125686407089233,0.0005519610131159425,16,10359,,,
0.309472918510437,0.0005446827271953225,16,10360,,,
0.3189597725868225,0.0005374421598389745,16,10361,,,
0.24440878629684448,0.0005302396020852029,16,10362,,,
0.3262631893157959,0.0005230753449723125,16,10363,,,
0.37488240003585815,0.0005159496795386076,16,10364,,,
0.332119345664978,0.000508862838614732,16,10365,,,
0.28708165884017944,0.0005018152296543121,16,10366,,,
0.31956684589385986,0.0004948069690726697,16,10367,,,
0.3300892114639282,0.00048783846432343125,16,10368,,,
0.32496094703674316,0.00048090991913340986,16,10369,,,
0.2738720178604126,0.0004740216245409101,16,10370,,,
0.23234933614730835,0.00046717384248040617,16,10371,,,
0.2748037576675415,0.00046036686399020255,16,10372,,,
0.251401424407959,0.0004536009510047734,16,10373,,,
0.34216320514678955,0.00044687636545859277,16,10374,,,
0.2671598792076111,0.00044019336928613484,16,10375,,,
0.3207208514213562,0.00043355225352570415,16,10376,,,
0.3265973925590515,0.00042695325100794435,16,10377,,,
0.39790016412734985,0.00042039662366732955,16,10378,,,
0.27762794494628906,0.00041388263343833387,16,10379,,,
0.30403023958206177,0.0004074115422554314,16,10380,,,
0.31877028942108154,0.0004009836120530963,16,10381,,,
0.30890190601348877,0.00039459907566197217,16,10382,,,
0.31063467264175415,0.0003882582241203636,16,10383,,,
0.32156503200531006,0.0003819612611550838,16,10384,,,
0.3616963028907776,0.0003757084487006068,16,10385,,,
0.3011623024940491,0.00036950004869140685,16,10386,,,
0.24960988759994507,0.0003633362939581275,16,10387,,,
0.27253615856170654,0.0003572174464352429,16,10388,,,
0.2664293050765991,0.0003511437389533967,16,10389,,,
0.2979358434677124,0.0003451154043432325,16,10390,,,
0.313335120677948,0.00033913267543539405,16,10391,,,
0.30366194248199463,0.00033319578506052494,16,10392,,,
0.31648433208465576,0.00032730496604926884,16,10393,,,
0.3435474634170532,0.0003214605094399303,16,10394,,,
0.25030243396759033,0.00031566256075166166,16,10395,,,
0.31489187479019165,0.0003099114110227674,16,10396,,,
0.27380847930908203,0.00030420723487623036,16,10397,,,
0.262021541595459,0.00029855029424652457,16,10398,,,
0.30483394861221313,0.0002929408219642937,16,10399,,,
0.3041985034942627,0.000287379021756351,16,10400,,,
0.28313523530960083,0.0002818650973495096,16,10401,,,
0.2888118028640747,0.0002763992815744132,16,10402,,,
0.302154004573822,0.0002709818072617054,16,10403,,,
0.2532219886779785,0.00026561287813819945,16,10404,,,
0.34200507402420044,0.00026029266882687807,16,10405,,,
0.2770341634750366,0.0002550214412622154,16,10406,,,
0.291736364364624,0.00024979939917102456,16,10407,,,
0.28531503677368164,0.00024462671717628837,16,10408,,,
0.29636603593826294,0.00023950359900482,16,10409,,,
0.25523239374160767,0.00023443027748726308,16,10410,,,
0.3192356824874878,0.00022940694179851562,16,10411,,,
0.27942824363708496,0.00022443378111347556,16,10412,,,
0.3400725722312927,0.00021951098460704088,16,10413,,,
0.2743370532989502,0.00021463878510985523,16,10414,,,
0.28388112783432007,0.0002098173281410709,16,10415,,,
0.31485122442245483,0.0002050468319794163,16,10416,,,
0.26346123218536377,0.00020032748579978943,16,10417,,,
0.31552261114120483,0.000195659464225173,16,10418,,,
0.26199954748153687,0.00019104294187854975,16,10419,,,
0.26375460624694824,0.00018647813703864813,16,10420,,,
0.2895451784133911,0.0001819651952246204,16,10421,,,
0.2905370593070984,0.00017750430561136454,16,10422,,,
0.26765161752700806,0.0001730956428218633,16,10423,,,
0.29453492164611816,0.00016873939603101462,16,10424,,,
0.26385027170181274,0.0001644357107579708,16,10425,,,
0.29815441370010376,0.00016018479072954506,16,10426,,,
0.2857305407524109,0.00015598676691297442,16,10427,,,
0.3246719241142273,0.00015184182848315686,16,10428,,,
0.296766996383667,0.00014775012095924467,16,10429,,,
0.2605016827583313,0.0001437118335161358,16,10430,,,
0.2531529664993286,0.00013972711167298257,16,10431,,,
0.309365451335907,0.00013579610094893724,16,10432,,,
0.25369328260421753,0.00013191896141506732,16,10433,,,
0.2797916531562805,0.00012809586769435555,16,10434,,,
0.26130402088165283,0.00012432693620212376,16,10435,,,
0.2521505355834961,0.0001206123415613547,16,10436,,,
0.2623242139816284,0.00011695222929120064,16,10437,,,
0.35506224632263184,0.00011334673035889864,16,10438,,,
0.29927361011505127,0.00010979599028360099,16,10439,,,
0.3071221113204956,0.00010630016186041757,16,10440,,,
0.33499032258987427,0.00010285936878062785,16,10441,,,
0.2666633129119873,9.947374928742647e-05,16,10442,,,
0.327841579914093,9.614344162400812e-05,16,10443,,,
0.30429553985595703,9.286858403356746e-05,16,10444,,,
0.2984977960586548,8.96492856554687e-05,16,10445,,,
0.3007799983024597,8.648569200886413e-05,16,10446,,,
0.30354738235473633,8.337791950907558e-05,16,10447,,,
0.29046177864074707,8.032609184738249e-05,16,10448,,,
0.28490984439849854,7.733033271506429e-05,16,10449,,,
0.29640382528305054,7.43907512514852e-05,16,10450,,,
0.35575491189956665,7.150747842388228e-05,16,10451,,,
0.2972913980484009,6.868061609566212e-05,16,10452,,,
0.25158798694610596,6.591028068214655e-05,16,10453,,,
0.26843786239624023,6.319657404674217e-05,16,10454,,,
0.27462852001190186,6.0539619880728424e-05,16,10455,,,
0.2712252140045166,5.793950549559668e-05,16,10456,,,
0.28127801418304443,5.539634366868995e-05,16,10457,,,
0.2696564793586731,5.291023262543604e-05,16,10458,,,
0.32441550493240356,5.048127059126273e-05,16,10459,,,
0.2614296078681946,4.81095485156402e-05,16,10460,,,
0.29545867443084717,4.579516826197505e-05,16,10461,,,
0.2870657444000244,4.353821714175865e-05,16,10462,,,
0.25213831663131714,4.133878246648237e-05,16,10463,,,
0.3049706220626831,3.919695518561639e-05,16,10464,,,
0.2627781629562378,3.711281533469446e-05,16,10465,,,
0.27436113357543945,3.5086450225207955e-05,16,10466,,,
0.39071327447891235,3.3117932616733015e-05,16,10467,,,
0.24919575452804565,3.120734982076101e-05,16,10468,,,
0.33929526805877686,2.9354769139899872e-05,16,10469,,,
0.3472490906715393,2.756026697170455e-05,16,10470,,,
0.33100342750549316,2.5823914256761782e-05,16,10471,,,
0.2698211669921875,2.4145780116668902e-05,16,10472,,,
0.29975587129592896,2.252593003504444e-05,16,10473,,,
0.26826298236846924,2.0964425857528113e-05,16,10474,,,
0.31859761476516724,1.946133306773845e-05,16,10475,,,
0.2804344892501831,1.8016708054346964e-05,16,10476,,,
0.2775864601135254,1.6630610844003968e-05,16,10477,,,
0.3192695379257202,1.5303092368412763e-05,16,10478,,,
0.2768257260322571,1.4034207197255455e-05,16,10479,,,
0.31387680768966675,1.2824005352740642e-05,16,10480,,,
0.2817053198814392,1.1672534128592815e-05,16,10481,,,
0.30467522144317627,1.0579839909041766e-05,16,10482,,,
0.35216444730758667,9.545964530843776e-06,16,10483,,,
0.2773149609565735,8.570949830755126e-06,16,10484,,,
0.28607672452926636,7.65483400755329e-06,16,10485,,,
0.25320082902908325,6.79765298627899e-06,16,10486,,,
0.3135215640068054,5.999440872983541e-06,16,10487,,,
0.3250187039375305,5.260229045234155e-06,16,10488,,,
0.2668460011482239,4.580046606861288e-06,16,10489,,,
0.28953421115875244,3.958920842705993e-06,16,10490,,,
0.25792884826660156,3.396875627004192e-06,16,10491,,,
0.2951522469520569,2.8939334697497543e-06,16,10492,,,
0.25867199897766113,2.4501143798261182e-06,16,10493,,,
0.24633115530014038,2.065435865006293e-06,16,10494,,,
0.33615803718566895,1.739912704579183e-06,16,10495,,,
0.3363577127456665,1.4735581999048009e-06,16,10496,,,
0.28092771768569946,1.266382582798542e-06,16,10497,,,
0.3967217206954956,1.1183942660863977e-06,16,10498,,,
0.3063843846321106,1.0295988204234163e-06,16,10499,,,
0.4373050928115845,9.999999974752427e-07,16,10500,,,
0.3166755437850952,1.0295988204234163e-06,16,10501,,,
0.2748509645462036,1.1183942660863977e-06,16,10502,,,
0.2794730067253113,1.266382582798542e-06,16,10503,,,
0.4866636395454407,1.4735581999048009e-06,16,10504,,,
0.30488210916519165,1.739912704579183e-06,16,10505,,,
0.2844623327255249,2.065435865006293e-06,16,10506,,,
0.38175517320632935,2.4501143798261182e-06,16,10507,,,
0.31927013397216797,2.8939334697497543e-06,16,10508,,,
0.2756919264793396,3.396875627004192e-06,16,10509,,,
0.34500640630722046,3.958920842705993e-06,16,10510,,,
0.3190068006515503,4.580046606861288e-06,16,10511,,,
0.2530943751335144,5.260229045234155e-06,16,10512,,,
0.29637694358825684,5.999440872983541e-06,16,10513,,,
0.27272385358810425,6.79765298627899e-06,16,10514,,,
0.29129403829574585,7.65483400755329e-06,16,10515,,,
0.273859441280365,8.570949830755126e-06,16,10516,,,
0.30955255031585693,9.545964530843776e-06,16,10517,,,
0.2534095048904419,1.0579839909041766e-05,16,10518,,,
0.352763295173645,1.1672534128592815e-05,16,10519,,,
0.23360097408294678,1.2824005352740642e-05,16,10520,,,
0.25040340423583984,1.4034207197255455e-05,16,10521,,,
0.29221540689468384,1.5303092368412763e-05,16,10522,,,
0.3243727684020996,1.6630610844003968e-05,16,10523,,,
0.24560242891311646,1.8016708054346964e-05,16,10524,,,
0.31110650300979614,1.946133306773845e-05,16,10525,,,
0.2876022458076477,2.0964425857528113e-05,16,10526,,,
0.3084639310836792,2.252593003504444e-05,16,10527,,,
0.4365397095680237,2.4145780116668902e-05,16,10528,,,
0.32346028089523315,2.5823914256761782e-05,16,10529,,,
0.26435452699661255,2.756026697170455e-05,16,10530,,,
0.29310137033462524,2.9354769139899872e-05,16,10531,,,
0.27506184577941895,3.120734982076101e-05,16,10532,,,
0.2946847081184387,3.3117932616733015e-05,16,10533,,,
0.2860564589500427,3.5086450225207955e-05,16,10534,,,
0.3162209391593933,3.711281533469446e-05,16,10535,,,
0.29760581254959106,3.919695518561639e-05,16,10536,,,
0.29470616579055786,4.133878246648237e-05,16,10537,,,
0.3231355547904968,4.353821714175865e-05,16,10538,,,
0.3538127541542053,4.579516826197505e-05,16,10539,,,
0.2647305130958557,4.81095485156402e-05,16,10540,,,
0.2852100133895874,5.048127059126273e-05,16,10541,,,
0.2664703130722046,5.291023262543604e-05,16,10542,,,
0.269412100315094,5.539634366868995e-05,16,10543,,,
0.30370593070983887,5.793950549559668e-05,16,10544,,,
0.2799355983734131,6.0539619880728424e-05,16,10545,,,
0.26001590490341187,6.319657404674217e-05,16,10546,,,
0.26434117555618286,6.591028068214655e-05,16,10547,,,
0.3049495816230774,6.868061609566212e-05,16,10548,,,
0.2693815231323242,7.150747842388228e-05,16,10549,,,
0.28739428520202637,7.43907512514852e-05,16,10550,,,
0.3193284869194031,7.733033271506429e-05,16,10551,,,
0.3720747232437134,8.032609184738249e-05,16,10552,,,
0.31229662895202637,8.337791950907558e-05,16,10553,,,
